1.0,3
2.0,2
3.0,5
4.0,2
5.0,1
6.0,3
7.0,3
8.0,1
9.0,2
10.0,4
11.0,2
11.02,1
12.0,2
13.0,3
14.0,2
15.0,9
16.0,3
17.0,0
18.0,1
19.0,0
20.0,4
