1.0,2
2.0,0
3.0,1
4.0,1
5.0,1
6.0,2
7.0,5
8.0,1
9.0,4
10.0,9
11.0,2
11.02,0
12.0,2
13.0,2
14.0,2
15.0,10
16.0,3
17.0,1
18.0,1
19.0,0
20.0,4
