1.0,0
2.0,0
3.0,0
4.0,0
5.0,0
6.0,1
7.0,0
8.0,2
9.0,0
10.0,2
11.0,2
11.02,0
12.0,2
13.0,4
14.0,2
15.0,18
16.0,6
17.0,2
18.0,5
19.0,1
20.0,6
