1.0,2
2.0,2
3.0,0
4.0,3
5.0,1
6.0,1
7.0,2
8.0,6
9.0,2
10.0,6
11.0,2
11.02,0
12.0,2
13.0,4
14.0,2
15.0,12
16.0,0
17.0,0
18.0,0
19.0,1
20.0,5
